timestamp,kpi_name,value
2026-03-11T04:34:46.146483,confidence_score,100,Tax Return,Tax_Return.pdf
2026-03-11T04:34:46.146981,validation_count,8
2026-03-11T04:35:34.152550,confidence_score,90,Appraisal Report,Appraisal_Report.pdf
2026-03-11T04:35:34.153487,confidence_score,90,Bank Statement,Bank_Statement.pdf
2026-03-11T04:35:34.153991,confidence_score,90,Closing Documents,Closing_Documents.pdf
2026-03-11T04:35:34.154584,confidence_score,90,Credit Report,Credit_Report.pdf
2026-03-11T04:35:34.155052,confidence_score,90,Disclosure,Disclosure.pdf
2026-03-11T04:35:34.155515,confidence_score,100,Income Verification,Income_Verification.pdf
2026-03-11T04:35:34.156089,confidence_score,50,Loan Application,Loan_Application.pdf
2026-03-11T04:35:34.156583,confidence_score,100,Tax Return,Tax_Return.pdf
2026-03-11T04:35:34.157235,validation_count,8
2026-03-11T04:37:09.388238,confidence_score,90,Appraisal Report,Appraisal_Report.pdf
2026-03-11T04:37:09.389550,confidence_score,90,Bank Statement,Bank_Statement.pdf
2026-03-11T04:37:09.390351,confidence_score,90,Closing Documents,Closing_Documents.pdf
2026-03-11T04:37:09.391138,confidence_score,90,Credit Report,Credit_Report.pdf
2026-03-11T04:37:09.391837,confidence_score,90,Disclosure,Disclosure.pdf
2026-03-11T04:37:09.392844,confidence_score,100,Income Verification,Income_Verification.pdf
2026-03-11T04:37:09.393545,confidence_score,50,Loan Application,Loan_Application.pdf
2026-03-11T04:37:09.394148,confidence_score,100,Tax Return,Tax_Return.pdf
2026-03-11T04:37:09.394744,validation_count,8
2026-03-11T04:39:39.328741,confidence_score,90,Appraisal Report,Appraisal_Report.pdf
2026-03-11T04:39:39.329288,confidence_score,90,Bank Statement,Bank_Statement.pdf
2026-03-11T04:39:39.330181,confidence_score,90,Closing Documents,Closing_Documents.pdf
2026-03-11T04:39:39.330551,confidence_score,90,Credit Report,Credit_Report.pdf
2026-03-11T04:39:39.330998,confidence_score,90,Disclosure,Disclosure.pdf
2026-03-11T04:39:39.331587,confidence_score,100,Income Verification,Income_Verification.pdf
2026-03-11T04:39:39.332410,confidence_score,50,Loan Application,Loan_Application.pdf
2026-03-11T04:39:39.333036,confidence_score,100,Tax Return,Tax_Return.pdf
2026-03-11T04:39:39.333922,validation_count,8
2026-03-11T04:41:01.920837,confidence_score,90,Appraisal Report,Appraisal_Report.pdf
2026-03-11T04:41:01.921794,confidence_score,90,Bank Statement,Bank_Statement.pdf
2026-03-11T04:41:01.922615,confidence_score,90,Closing Documents,Closing_Documents.pdf
2026-03-11T04:41:01.923353,confidence_score,90,Credit Report,Credit_Report.pdf
2026-03-11T04:41:01.924123,confidence_score,90,Disclosure,Disclosure.pdf
2026-03-11T04:41:01.924864,confidence_score,100,Income Verification,Income_Verification.pdf
2026-03-11T04:41:01.925635,confidence_score,50,Loan Application,Loan_Application.pdf
2026-03-11T04:41:01.926351,confidence_score,100,Tax Return,Tax_Return.pdf
2026-03-11T04:41:01.927042,validation_count,8
2026-03-11T04:42:33.631843,confidence_score,90,Appraisal Report,Appraisal_Report.pdf
2026-03-11T04:42:33.633964,confidence_score,90,Bank Statement,Bank_Statement.pdf
2026-03-11T04:42:33.635714,confidence_score,90,Closing Documents,Closing_Documents.pdf
2026-03-11T04:42:33.636669,confidence_score,90,Credit Report,Credit_Report.pdf
2026-03-11T04:42:33.637745,confidence_score,90,Disclosure,Disclosure.pdf
2026-03-11T04:42:33.638631,confidence_score,100,Income Verification,Income_Verification.pdf
2026-03-11T04:42:33.639490,confidence_score,50,Loan Application,Loan_Application.pdf
2026-03-11T04:42:33.640335,confidence_score,100,Tax Return,Tax_Return.pdf
2026-03-11T04:42:33.641200,validation_count,8
2026-03-11T04:43:56.042342,confidence_score,90,Appraisal Report,Appraisal_Report.pdf
2026-03-11T04:43:56.043033,confidence_score,90,Bank Statement,Bank_Statement.pdf
2026-03-11T04:43:56.043796,confidence_score,90,Closing Documents,Closing_Documents.pdf
2026-03-11T04:43:56.044393,confidence_score,90,Credit Report,Credit_Report.pdf
2026-03-11T04:43:56.044932,confidence_score,90,Disclosure,Disclosure.pdf
2026-03-11T04:43:56.045480,confidence_score,100,Income Verification,Income_Verification.pdf
2026-03-11T04:43:56.046006,confidence_score,50,Loan Application,Loan_Application.pdf
2026-03-11T04:43:56.046725,confidence_score,100,Tax Return,Tax_Return.pdf
2026-03-11T04:43:56.047731,validation_count,8
2026-03-11T04:50:16.997211,confidence_score,90,Appraisal Report,Appraisal_Report.pdf
2026-03-11T04:50:16.998042,confidence_score,90,Bank Statement,Bank_Statement.pdf
2026-03-11T04:50:16.998516,confidence_score,90,Closing Documents,Closing_Documents.pdf
2026-03-11T04:50:16.998929,confidence_score,90,Credit Report,Credit_Report.pdf
2026-03-11T04:50:16.999473,confidence_score,90,Disclosure,Disclosure.pdf
2026-03-11T04:50:16.999907,confidence_score,100,Income Verification,Income_Verification.pdf
2026-03-11T04:50:17.000296,confidence_score,50,Loan Application,Loan_Application.pdf
2026-03-11T04:50:17.000691,confidence_score,100,Tax Return,Tax_Return.pdf
2026-03-11T04:50:17.001528,validation_count,8
2026-03-11T07:10:40.380053,validation_count,8
2026-03-11T07:14:09.368401,validation_count,8
2026-03-11T07:15:23.390671,validation_count,8
2026-03-11T07:16:28.761066,validation_count,8
2026-03-11T07:19:06.048031,validation_count,8
2026-03-11T07:20:33.646774,validation_count,8
2026-03-11T07:22:41.444517,validation_count,8
2026-03-11T07:24:15.990844,validation_count,8
2026-03-11T07:25:44.872952,validation_count,8
2026-03-11T07:27:07.643150,validation_count,8
2026-03-11T07:31:55.012102,validation_count,8
2026-03-11T07:36:34.458781,validation_count,8
2026-03-11T07:38:06.928670,validation_count,8
2026-03-11T07:40:28.306375,validation_count,8
2026-03-11T07:45:07.610197,validation_count,8
2026-03-11T07:48:03.926040,validation_count,8
2026-03-11T07:49:55.165539,validation_count,8
2026-03-11T07:51:13.491696,validation_count,8
2026-03-11T15:44:30.591311,confidence_score,50,Appraisal Report,Appraisal_Report.pdf
2026-03-11T15:44:30.591791,confidence_score,50,Bank Statement,Bank_Statement.pdf
2026-03-11T15:44:30.592239,confidence_score,50,Closing Documents,Closing_Documents.pdf
2026-03-11T15:44:30.592668,confidence_score,50,Credit Report,Credit_Report.pdf
2026-03-11T15:44:30.593097,confidence_score,50,Disclosure,Disclosure.pdf
2026-03-11T15:44:30.593621,confidence_score,50,Income Verification,Income_Verification.pdf
2026-03-11T15:44:30.594069,confidence_score,50,Loan Application,Loan_Application.pdf
2026-03-11T15:44:30.594577,confidence_score,50,Tax Return,Tax_Return.pdf
2026-03-11T15:44:30.595002,validation_count,8
2026-03-11T15:45:15.473563,confidence_score,50,Appraisal Report,Appraisal_Report.pdf
2026-03-11T15:45:15.474298,confidence_score,50,Bank Statement,Bank_Statement.pdf
2026-03-11T15:45:15.474837,confidence_score,50,Closing Documents,Closing_Documents.pdf
2026-03-11T15:45:15.475380,confidence_score,50,Credit Report,Credit_Report.pdf
2026-03-11T15:45:15.475764,confidence_score,50,Disclosure,Disclosure.pdf
2026-03-11T15:45:15.475979,confidence_score,50,Income Verification,Income_Verification.pdf
2026-03-11T15:45:15.476703,confidence_score,50,Loan Application,Loan_Application.pdf
2026-03-11T15:45:15.477159,confidence_score,50,Tax Return,Tax_Return.pdf
2026-03-11T15:45:15.477623,validation_count,8
2026-03-11T15:47:13.872022,confidence_score,50,Appraisal Report,Appraisal_Report.pdf
2026-03-11T15:47:13.873189,confidence_score,50,Bank Statement,Bank_Statement.pdf
2026-03-11T15:47:13.874047,confidence_score,50,Closing Documents,Closing_Documents.pdf
2026-03-11T15:47:13.874419,confidence_score,50,Credit Report,Credit_Report.pdf
2026-03-11T15:47:13.874777,confidence_score,50,Disclosure,Disclosure.pdf
2026-03-11T15:47:13.875160,confidence_score,50,Income Verification,Income_Verification.pdf
2026-03-11T15:47:13.875516,confidence_score,50,Loan Application,Loan_Application.pdf
2026-03-11T15:47:13.875918,confidence_score,50,Tax Return,Tax_Return.pdf
2026-03-11T15:47:13.876296,validation_count,8
2026-03-11T15:47:37.469883,confidence_score,90,Appraisal Report,Appraisal_Report.pdf
2026-03-11T15:47:37.472376,confidence_score,90,Bank Statement,Bank_Statement.pdf
2026-03-11T15:47:37.474982,confidence_score,90,Closing Documents,Closing_Documents.pdf
2026-03-11T15:47:37.476892,confidence_score,90,Credit Report,Credit_Report.pdf
2026-03-11T15:47:37.479377,confidence_score,90,Disclosure,Disclosure.pdf
2026-03-11T15:47:37.480141,confidence_score,100,Income Verification,Income_Verification.pdf
2026-03-11T15:47:37.483726,confidence_score,100,Loan Application,Loan_Application.pdf
2026-03-11T15:47:37.484768,confidence_score,100,Tax Return,Tax_Return.pdf
2026-03-11T15:47:37.485334,validation_count,8
2026-03-11T15:48:20.694032,confidence_score,50,Appraisal Report,Appraisal_Report.pdf
2026-03-11T15:48:20.695293,confidence_score,50,Bank Statement,Bank_Statement.pdf
2026-03-11T15:48:20.696201,confidence_score,50,Closing Documents,Closing_Documents.pdf
2026-03-11T15:48:20.696814,confidence_score,50,Credit Report,Credit_Report.pdf
2026-03-11T15:48:20.697250,confidence_score,50,Disclosure,Disclosure.pdf
2026-03-11T15:48:20.697604,confidence_score,50,Income Verification,Income_Verification.pdf
2026-03-11T15:48:20.697951,confidence_score,50,Loan Application,Loan_Application.pdf
2026-03-11T15:48:20.698285,confidence_score,50,Tax Return,Tax_Return.pdf
2026-03-11T15:48:20.698799,validation_count,8
2026-03-11T15:50:02.205731,confidence_score,50,Appraisal Report,Appraisal_Report.pdf
2026-03-11T15:50:02.206220,confidence_score,50,Bank Statement,Bank_Statement.pdf
2026-03-11T15:50:02.206714,confidence_score,50,Closing Documents,Closing_Documents.pdf
2026-03-11T15:50:02.207431,confidence_score,50,Credit Report,Credit_Report.pdf
2026-03-11T15:50:02.207978,confidence_score,50,Disclosure,Disclosure.pdf
2026-03-11T15:50:02.208508,confidence_score,50,Income Verification,Income_Verification.pdf
2026-03-11T15:50:02.209061,confidence_score,50,Loan Application,Loan_Application.pdf
2026-03-11T15:50:02.209739,confidence_score,50,Tax Return,Tax_Return.pdf
2026-03-11T15:50:02.210522,validation_count,8
2026-03-11T15:50:55.400908,confidence_score,50,Appraisal Report,Appraisal_Report.pdf
2026-03-11T15:50:55.401338,confidence_score,50,Bank Statement,Bank_Statement.pdf
2026-03-11T15:50:55.401666,confidence_score,50,Closing Documents,Closing_Documents.pdf
2026-03-11T15:50:55.401874,confidence_score,50,Credit Report,Credit_Report.pdf
2026-03-11T15:50:55.402077,confidence_score,50,Disclosure,Disclosure.pdf
2026-03-11T15:50:55.402443,confidence_score,50,Income Verification,Income_Verification.pdf
2026-03-11T15:50:55.402716,confidence_score,50,Loan Application,Loan_Application.pdf
2026-03-11T15:50:55.403005,confidence_score,50,Tax Return,Tax_Return.pdf
2026-03-11T15:50:55.403537,validation_count,8
2026-03-11T15:52:09.586284,confidence_score,50,Appraisal Report,Appraisal_Report.pdf
2026-03-11T15:52:09.586588,confidence_score,50,Bank Statement,Bank_Statement.pdf
2026-03-11T15:52:09.586988,confidence_score,50,Closing Documents,Closing_Documents.pdf
2026-03-11T15:52:09.587725,confidence_score,50,Credit Report,Credit_Report.pdf
2026-03-11T15:52:09.587945,confidence_score,50,Disclosure,Disclosure.pdf
2026-03-11T15:52:09.588106,confidence_score,50,Income Verification,Income_Verification.pdf
2026-03-11T15:52:09.588474,confidence_score,50,Loan Application,Loan_Application.pdf
2026-03-11T15:52:09.588658,confidence_score,50,Tax Return,Tax_Return.pdf
2026-03-11T15:52:09.588888,validation_count,8
2026-03-11T15:53:11.852440,validation_count,8
2026-03-11T15:54:25.714896,validation_count,8
2026-03-11T15:59:15.904768,validation_count,8
2026-03-11T16:02:08.381608,validation_count,8
2026-03-11T16:03:10.880873,validation_count,8
2026-03-11T16:03:57.654365,validation_count,8
2026-03-11T16:22:05.177124,validation_count,8
2026-03-11T16:26:05.994797,validation_count,8
2026-03-11T16:30:30.915971,validation_count,8
2026-03-11T16:36:30.936783,validation_count,8
2026-03-11T16:41:25.841825,validation_count,8
2026-03-11T16:42:59.198396,validation_count,8
2026-03-11T16:44:47.615342,validation_count,8
2026-03-11T17:16:18.796082,validation_count,8
2026-03-11T17:29:22.091166,validation_count,8
2026-03-11T18:13:45.329865,validation_count,8
2026-03-11T18:14:38.929493,validation_count,8
2026-03-11T18:15:39.425898,validation_count,8
2026-03-11T18:16:18.807332,validation_count,8
2026-03-11T18:16:25.393928,validation_count,8
2026-03-11T18:16:44.165426,validation_count,8
2026-03-11T18:24:04.796945,validation_count,8
2026-03-11T18:26:19.153833,validation_count,8
2026-03-11T18:28:51.141710,validation_count,8
2026-03-11T18:29:41.888881,validation_count,8
2026-03-11T18:31:51.215955,validation_count,8
2026-03-11T18:32:34.534661,validation_count,8
2026-03-11T19:19:57.784911,validation_count,8
2026-03-11T19:27:21.890661,validation_count,8
2026-03-11T19:31:47.641976,validation_count,8
2026-03-11T19:32:54.657858,validation_count,8
2026-03-11T19:34:03.795840,validation_count,8
2026-03-11T19:40:06.438999,validation_count,8
2026-03-11T19:40:45.191082,validation_count,8
2026-03-11T19:41:19.859379,validation_count,8
2026-03-11T19:43:02.292469,validation_count,8
2026-03-11T19:43:48.157097,validation_count,8
2026-03-11T19:47:34.322916,validation_count,8
2026-03-11T19:49:04.728816,validation_count,8
2026-03-11T19:49:34.057163,validation_count,8
